# Field extents   
# Reference position: (0.0000000000e+00 0.0000000000e+00 0.0000000000e+00)
# Threshold       : 5.0000000000e-01
# Time            	alpha_internal    
0.924854          (1.2708333335e-01 3.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.925299          (1.2708333335e-01 3.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.925676          (1.2708333335e-01 3.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.926097          (1.2708333335e-01 3.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.926577          (1.2708333335e-01 3.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.927114          (1.2708333335e-01 3.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.927574          (1.2708333335e-01 3.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.928034          (1.2708333335e-01 3.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.928433          (1.2708333335e-01 3.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.928783          (1.2708333335e-01 3.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.929184          (1.2708333335e-01 3.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.929522          (1.2708333335e-01 3.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.929896          (1.2708333335e-01 3.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.9303            (1.2708333335e-01 3.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.930762          (1.2708333335e-01 3.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.931182          (1.2708333335e-01 3.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.931623          (1.2708333335e-01 3.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.932064          (1.2708333335e-01 3.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.932395          (1.2708333335e-01 3.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.932775          (1.2708333335e-01 3.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.9332            (1.2708333335e-01 3.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.933509          (1.2708333335e-01 3.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.933851          (1.2708333335e-01 3.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.934235          (1.2708333335e-01 3.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.934555          (1.2708333335e-01 3.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.934918          (1.2708333335e-01 3.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.935342          (1.2708333335e-01 3.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.935808          (1.2708333335e-01 3.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.936273          (1.2708333335e-01 3.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.936687          (1.2708333335e-01 3.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.937055          (1.2708333335e-01 3.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.937476          (1.2708333335e-01 3.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.937792          (1.2708333335e-01 3.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.93816           (1.2708333335e-01 3.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.938528          (1.2708333335e-01 3.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.938896          (1.2708333335e-01 3.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.939264          (1.2708333335e-01 3.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.939632          (1.2708333335e-01 3.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.94              (1.2708333335e-01 3.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.940426          (1.2708333335e-01 3.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.940851          (1.2708333335e-01 3.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.941318          (1.2708333335e-01 3.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.941733          (1.2708333335e-01 3.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.942038          (1.2708333335e-01 3.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.942347          (1.2708333335e-01 3.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.942694          (1.2708333335e-01 3.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.943078          (1.2708333335e-01 3.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.943454          (1.2708333335e-01 3.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.943878          (1.2708333335e-01 3.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.944353          (1.2708333335e-01 3.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.944827          (1.2708333335e-01 3.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.945273          (1.2708333335e-01 3.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.945616          (1.2708333335e-01 3.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.945994          (1.2708333335e-01 3.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.946418          (1.2708333335e-01 3.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.946796          (1.2708333335e-01 3.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.947222          (1.2708333335e-01 3.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.947713          (1.2708333335e-01 3.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.948075          (1.2708333335e-01 3.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.948486          (1.2708333335e-01 3.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.948846          (1.2708333335e-01 3.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.949244          (1.2708333335e-01 3.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.949615          (1.2708333335e-01 3.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.95003           (1.2708333335e-01 3.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.950505          (1.2708333335e-01 3.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.950832          (1.2708333335e-01 3.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.951172          (1.2708333335e-01 3.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.951556          (1.2708333335e-01 3.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.951978          (1.2708333335e-01 3.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.95245           (1.2708333335e-01 3.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.952793          (1.2708333335e-01 3.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.953121          (1.2708333335e-01 3.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.953483          (1.2708333335e-01 3.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.95389           (1.2708333335e-01 3.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.95436           (1.2708333335e-01 3.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.954794          (1.2708333335e-01 3.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.955166          (1.2708333335e-01 3.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.955569          (1.2708333335e-01 3.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.956012          (1.2708333335e-01 3.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.956411          (1.2708333335e-01 3.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.956859          (1.2708333335e-01 3.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.957208          (1.2708333335e-01 3.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.957607          (1.2708333335e-01 3.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.958006          (1.2708333335e-01 3.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.958405          (1.2708333335e-01 3.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.958804          (1.2708333335e-01 3.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.959202          (1.2708333335e-01 3.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.959601          (1.2708333335e-01 3.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.96              (1.2708333335e-01 3.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.960444          (1.2708333335e-01 3.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.960794          (1.2708333335e-01 3.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.961186          (1.2708333335e-01 3.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.961613          (1.2708333335e-01 3.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.961988          (1.2708333335e-01 3.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.962229          (1.2708333335e-01 3.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.962502          (1.2708333335e-01 3.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.96282           (1.2708333335e-01 3.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.963178          (1.2708333335e-01 3.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.963579          (1.2708333335e-01 3.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.963989          (1.2708333335e-01 3.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.964447          (1.2708333335e-01 3.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.964904          (1.2708333335e-01 3.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.965156          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.965441          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.965765          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.96613           (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.966538          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.967002          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.967396          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.967846          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.968226          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.968646          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.968923          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.969231          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.969578          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.969979          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.970364          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.970697          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.971069          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.971494          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.971967          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.972439          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.972912          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.973355          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.973724          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.974116          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.974462          (1.2708333335e-01 3.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.974858          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.975286          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.975649          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.976045          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.976484          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.976924          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.977363          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.97774           (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.978192          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.978493          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.97887           (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.979247          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.979623          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.98              (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.980385          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.980762          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.981139          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.981558          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.982031          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.982358          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.982725          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.983085          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.983488          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.983901          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.984324          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.984799          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.985246          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.985606          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.986006          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.986339          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.986709          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.987124          (1.2708333335e-01 3.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
